lcm_timestamp,sensor_timestamp,depth,pressure
1699643816969851,1699643816969840,544.82,-1.0
1699643817122284,1699643817122268,544.816,-1.0
1699643817273905,1699643817273892,544.814,-1.0
1699643817421475,1699643817421458,544.814,-1.0
1699643817571896,1699643817571764,544.806,-1.0
1699643817717728,1699643817717713,544.802,-1.0
1699643817868199,1699643817868158,544.787,-1.0
1699643818015729,1699643818015719,544.779,-1.0
1699643818167989,1699643818167875,544.77,-1.0
1699643818318594,1699643818318582,544.771,-1.0
1699643818466537,1699643818466529,544.771,-1.0
1699643818617344,1699643818617313,544.771,-1.0
1699643818765522,1699643818765499,544.767,-1.0
1699643818914970,1699643818914933,544.757,-1.0
1699643819065673,1699643819065649,544.752,-1.0
1699643819211869,1699643819211835,544.737,-1.0
1699643819364410,1699643819364367,544.734,-1.0
1699643819516247,1699643819516223,544.737,-1.0
1699643819662580,1699643819662518,544.727,-1.0
1699643819812636,1699643819812608,544.717,-1.0
1699643819963857,1699643819963842,544.738,-1.0
1699643820109385,1699643820109365,544.777,-1.0
1699643820262461,1699643820262448,544.792,-1.0
1699643820409117,1699643820409104,544.779,-1.0
1699643820558621,1699643820558568,544.77,-1.0
1699643820708536,1699643820708506,544.77,-1.0
1699643820860065,1699643820860051,544.754,-1.0
1699643821008855,1699643821008839,544.747,-1.0
1699643821156060,1699643821156018,544.743,-1.0
1699643821306031,1699643821306012,544.726,-1.0
1699643821454186,1699643821454076,544.726,-1.0
1699643821603454,1699643821603440,544.748,-1.0
1699643821752503,1699643821752492,544.777,-1.0
1699643821902126,1699643821902115,544.782,-1.0
1699643822054670,1699643822054656,544.778,-1.0
1699643822200609,1699643822200563,544.77,-1.0
1699643822352735,1699643822352713,544.763,-1.0
1699643822497167,1699643822497141,544.761,-1.0
1699643822649667,1699643822649650,544.754,-1.0
1699643822796696,1699643822796667,544.741,-1.0
1699643822946474,1699643822946460,544.738,-1.0
1699643823098687,1699643823098674,544.728,-1.0
1699643823246150,1699643823245984,544.665,-1.0
1699643823396725,1699643823396714,544.565,-1.0
1699643823544436,1699643823544216,544.542,-1.0
1699643823696016,1699643823696004,544.533,-1.0
1699643823844821,1699643823844690,544.55,-1.0
1699643823992357,1699643823992293,544.539,-1.0
1699643824144783,1699643824144751,544.534,-1.0
1699643824290250,1699643824290229,544.522,-1.0
1699643824442342,1699643824442318,544.515,-1.0
1699643824595141,1699643824595129,544.508,-1.0
1699643824739506,1699643824739464,544.505,-1.0
1699643824889853,1699643824889826,544.493,-1.0
1699643825040068,1699643825040026,544.493,-1.0
1699643825188871,1699643825188743,544.484,-1.0
1699643825339489,1699643825339445,544.474,-1.0
1699643825485421,1699643825485259,544.466,-1.0
1699643825640018,1699643825639989,544.46,-1.0
1699643825785748,1699643825785659,544.46,-1.0
1699643825936196,1699643825936177,544.453,-1.0
1699643826082604,1699643826082485,544.443,-1.0
1699643826236588,1699643826236574,544.433,-1.0
1699643826386669,1699643826386610,544.422,-1.0
1699643826531206,1699643826531185,544.418,-1.0
1699643826684644,1699643826684629,544.411,-1.0
1699643826835899,1699643826835880,544.412,-1.0
1699643826981084,1699643826981078,544.402,-1.0
1699643827131766,1699643827131744,544.396,-1.0
1699643827279950,1699643827279922,544.391,-1.0
1699643827437076,1699643827437058,544.386,-1.0
1699643827582076,1699643827581988,544.372,-1.0
1699643827734264,1699643827734238,544.361,-1.0
1699643827879362,1699643827879135,544.354,-1.0
1699643828031286,1699643828031120,544.343,-1.0
1699643828180902,1699643828180852,544.341,-1.0
1699643828329261,1699643828329249,544.33,-1.0
1699643828481586,1699643828481561,544.323,-1.0
1699643828626331,1699643828626201,544.322,-1.0
1699643828776612,1699643828776588,544.309,-1.0
1699643828924513,1699643828924499,544.302,-1.0
1699643829076456,1699643829076439,544.295,-1.0
1699643829226866,1699643829226824,544.296,-1.0
1699643829372504,1699643829372451,544.277,-1.0
1699643829524626,1699643829524613,544.267,-1.0
1699643829671676,1699643829671649,544.271,-1.0
1699643829823187,1699643829823173,544.27,-1.0
1699643829970205,1699643829970193,544.265,-1.0
1699643830120210,1699643830120194,544.247,-1.0
1699643830270833,1699643830270759,544.239,-1.0
1699643830420474,1699643830420262,544.238,-1.0
1699643830570184,1699643830570174,544.237,-1.0
1699643830715978,1699643830715968,544.226,-1.0
1699643830866327,1699643830866315,544.21,-1.0
1699643831020314,1699643831020300,544.203,-1.0
1699643831165434,1699643831165406,544.192,-1.0
1699643831318657,1699643831318643,544.195,-1.0
1699643831468857,1699643831468849,544.184,-1.0
1699643831616593,1699643831616503,544.178,-1.0
1699643831768046,1699643831768009,544.184,-1.0
1699643831915332,1699643831915316,544.178,-1.0
1699643832063442,1699643832063422,544.175,-1.0
1699643832210230,1699643832210165,544.174,-1.0
1699643832360535,1699643832360524,544.17,-1.0
1699643832512807,1699643832512784,544.168,-1.0
1699643832658244,1699643832658229,544.165,-1.0
1699643832811927,1699643832811784,544.168,-1.0
1699643832956791,1699643832956736,544.165,-1.0
1699643833110159,1699643833110142,544.166,-1.0
1699643833263197,1699643833263060,544.17,-1.0
1699643833406685,1699643833406614,544.174,-1.0
1699643833558210,1699643833558198,544.169,-1.0
1699643833708204,1699643833708190,544.169,-1.0
1699643833856731,1699643833856687,544.174,-1.0
1699643834006771,1699643834006743,544.175,-1.0
1699643834159308,1699643834159294,544.172,-1.0
1699643834303758,1699643834303748,544.175,-1.0
1699643834455213,1699643834455124,544.178,-1.0
1699643834603678,1699643834603662,544.183,-1.0
1699643834754079,1699643834754064,544.183,-1.0
1699643834904501,1699643834904489,544.23,-1.0
1699643835052353,1699643835052342,544.265,-1.0
1699643835203822,1699643835203812,544.277,-1.0
1699643835350604,1699643835350565,544.28,-1.0
1699643835503181,1699643835503160,544.284,-1.0
1699643835653417,1699643835653342,544.287,-1.0
1699643835799204,1699643835799176,544.285,-1.0
1699643835952911,1699643835952898,544.287,-1.0
1699643836096893,1699643836096881,544.303,-1.0
1699643836248441,1699643836248400,544.308,-1.0
1699643836395676,1699643836395638,544.313,-1.0
1699643836545122,1699643836545109,544.357,-1.0
1699643836697603,1699643836697586,544.393,-1.0
1699643836845151,1699643836845122,544.399,-1.0
1699643836996053,1699643836996024,544.402,-1.0
1699643837145846,1699643837145797,544.416,-1.0
1699643837292150,1699643837292133,544.425,-1.0
1699643837445524,1699643837445380,544.434,-1.0
1699643837592313,1699643837592204,544.443,-1.0
1699643837743684,1699643837743666,544.445,-1.0
1699643837887922,1699643837887905,544.46,-1.0
1699643838041712,1699643838041698,544.47,-1.0
1699643838190793,1699643838190777,544.373,-1.0
1699643838340092,1699643838340049,544.325,-1.0
1699643838490684,1699643838490664,544.33,-1.0
1699643838635763,1699643838635743,544.341,-1.0
1699643838788189,1699643838788163,544.358,-1.0
1699643838934741,1699643838934715,544.378,-1.0
1699643839085195,1699643839085141,544.383,-1.0
1699643839238264,1699643839238251,544.392,-1.0
1699643839382888,1699643839382867,544.404,-1.0
1699643839535478,1699643839535444,544.413,-1.0
1699643839682227,1699643839682210,544.418,-1.0
1699643839832337,1699643839832322,544.433,-1.0
1699643839984567,1699643839984551,544.436,-1.0
1699643840131049,1699643840131015,544.448,-1.0
1699643840282839,1699643840282736,544.461,-1.0
1699643840429816,1699643840429801,544.468,-1.0
1699643840580692,1699643840580593,544.481,-1.0
1699643840733319,1699643840732665,544.482,-1.0
1699643840878251,1699643840878237,544.491,-1.0
1699643841030788,1699643841030693,544.504,-1.0
1699643841175267,1699643841175227,544.513,-1.0
1699643841332791,1699643841332707,544.521,-1.0
1699643841477557,1699643841477544,544.533,-1.0
1699643841630355,1699643841630264,544.538,-1.0
1699643841775779,1699643841775761,544.548,-1.0
1699643841926333,1699643841926317,544.555,-1.0
1699643842078549,1699643842078538,544.566,-1.0
1699643842225038,1699643842224972,544.579,-1.0
1699643842375821,1699643842375800,544.592,-1.0
1699643842524494,1699643842524476,544.595,-1.0
1699643842674098,1699643842674032,544.605,-1.0
1699643842820389,1699643842820363,544.611,-1.0
1699643842975320,1699643842975288,544.622,-1.0
1699643843125079,1699643843125057,544.636,-1.0
1699643843269854,1699643843269808,544.644,-1.0
1699643843422263,1699643843422162,544.651,-1.0
1699643843568107,1699643843568091,544.662,-1.0
1699643843718799,1699643843718785,544.67,-1.0
1699643843869584,1699643843869530,544.686,-1.0
1699643844015640,1699643844015492,544.688,-1.0
1699643844169140,1699643844169125,544.697,-1.0
1699643844315933,1699643844315914,544.712,-1.0
1699643844466768,1699643844466753,544.719,-1.0
1699643844617320,1699643844617303,544.733,-1.0
1699643844764212,1699643844764195,544.744,-1.0
1699643844916280,1699643844916265,544.752,-1.0
1699643845062562,1699643845062534,544.767,-1.0
1699643845216169,1699643845216115,544.776,-1.0
1699643845364302,1699643845364278,544.787,-1.0
1699643845513338,1699643845513323,544.795,-1.0
1699643845661569,1699643845661558,544.807,-1.0
1699643845807758,1699643845807747,544.811,-1.0
1699643845959159,1699643845959150,544.817,-1.0
1699643846107417,1699643846107406,544.822,-1.0
1699643846258256,1699643846258231,544.831,-1.0
1699643846408563,1699643846408547,544.848,-1.0
1699643846557215,1699643846557160,544.862,-1.0
1699643846706595,1699643846706584,544.871,-1.0
1699643846859719,1699643846859702,544.883,-1.0
1699643847003978,1699643847003964,544.893,-1.0
1699643847156677,1699643847156660,544.907,-1.0
1699643847303246,1699643847303238,544.914,-1.0
1699643847455359,1699643847455344,544.92,-1.0
1699643847605191,1699643847605179,544.933,-1.0
1699643847753449,1699643847753399,544.948,-1.0
1699643847899443,1699643847899431,544.958,-1.0
1699643848052179,1699643848052145,544.97,-1.0
1699643848202717,1699643848202606,544.984,-1.0
1699643848347805,1699643848347779,544.994,-1.0
1699643848498190,1699643848498175,545.007,-1.0
1699643848650858,1699643848650817,545.019,-1.0
1699643848797740,1699643848797728,545.028,-1.0
1699643848950230,1699643848950215,545.038,-1.0
1699643849094791,1699643849094766,545.057,-1.0
1699643849245533,1699643849245493,545.068,-1.0
1699643849392283,1699643849392198,545.075,-1.0
1699643849544101,1699643849544075,545.084,-1.0
1699643849696530,1699643849696517,545.125,-1.0
1699643849844372,1699643849844316,545.165,-1.0
1699643849997310,1699643849997176,545.188,-1.0
1699643850145330,1699643850145314,545.202,-1.0
1699643850291106,1699643850291096,545.212,-1.0
1699643850443981,1699643850443942,545.219,-1.0
1699643850590244,1699643850590231,545.226,-1.0
1699643850740855,1699643850740815,545.237,-1.0
1699643850888696,1699643850888685,545.251,-1.0
1699643851039990,1699643851039979,545.26,-1.0
1699643851190493,1699643851190480,545.266,-1.0
1699643851337986,1699643851337291,545.287,-1.0
1699643851488212,1699643851488199,545.338,-1.0
1699643851634185,1699643851634009,545.365,-1.0
1699643851785549,1699643851785401,545.366,-1.0
1699643851932837,1699643851932814,545.372,-1.0
1699643852084664,1699643852084651,545.378,-1.0
1699643852237359,1699643852237313,545.383,-1.0
1699643852381749,1699643852381714,545.39,-1.0
1699643852534515,1699643852534492,545.395,-1.0
1699643852679554,1699643852679521,545.403,-1.0
1699643852829186,1699643852829090,545.408,-1.0
1699643852981590,1699643852981545,545.389,-1.0
1699643853138244,1699643853138209,545.286,-1.0
1699643853278653,1699643853278639,545.262,-1.0
1699643853429912,1699643853429863,545.268,-1.0
1699643853579125,1699643853579091,545.271,-1.0
1699643853727898,1699643853727885,545.285,-1.0
1699643853875323,1699643853875307,545.302,-1.0
1699643854027746,1699643854027732,545.307,-1.0
1699643854177234,1699643854177217,545.307,-1.0
1699643854324677,1699643854324660,545.314,-1.0
1699643854475638,1699643854475621,545.321,-1.0
1699643854622076,1699643854622063,545.323,-1.0
1699643854774403,1699643854774391,545.324,-1.0
1699643854927050,1699643854927035,545.328,-1.0
1699643855071215,1699643855071184,545.33,-1.0
1699643855226737,1699643855226723,545.332,-1.0
1699643855374318,1699643855374304,545.332,-1.0
1699643855522781,1699643855522771,545.341,-1.0
1699643855673719,1699643855673708,545.338,-1.0
1699643855819407,1699643855819380,545.342,-1.0
1699643855969148,1699643855969135,545.345,-1.0
1699643856116652,1699643856116617,545.35,-1.0
1699643856266830,1699643856266819,545.354,-1.0
1699643856419389,1699643856419341,545.354,-1.0
1699643856566346,1699643856566335,545.357,-1.0
1699643856717988,1699643856717977,545.353,-1.0
1699643856863642,1699643856863629,545.362,-1.0
1699643857016435,1699643857016424,545.362,-1.0
1699643857164926,1699643857164914,545.36,-1.0
1699643857312559,1699643857312548,545.354,-1.0
1699643857463973,1699643857463936,545.359,-1.0
1699643857609706,1699643857609664,545.357,-1.0
1699643857762050,1699643857762036,545.359,-1.0
1699643857914387,1699643857914375,545.355,-1.0
1699643858060045,1699643858060022,545.357,-1.0
1699643858211754,1699643858211740,545.36,-1.0
1699643858359731,1699643858359717,545.365,-1.0
1699643858509950,1699643858509934,545.37,-1.0
1699643858661485,1699643858661450,545.372,-1.0
1699643858805952,1699643858805924,545.374,-1.0
1699643858960394,1699643858960383,545.374,-1.0
1699643859105836,1699643859105822,545.376,-1.0
1699643859255249,1699643859255189,545.377,-1.0
1699643859406230,1699643859406223,545.386,-1.0
1699643859555192,1699643859555177,545.391,-1.0
1699643859706312,1699643859706299,545.379,-1.0
1699643859858259,1699643859858173,545.382,-1.0
1699643860004293,1699643860004279,545.38,-1.0
1699643860154466,1699643860154446,545.382,-1.0
1699643860301177,1699643860301168,545.384,-1.0
1699643860454437,1699643860454353,545.375,-1.0
1699643860605989,1699643860605975,545.374,-1.0
1699643860750453,1699643860750435,545.376,-1.0
1699643860902457,1699643860902403,545.368,-1.0
1699643861050180,1699643861050166,545.363,-1.0
1699643861200967,1699643861200851,545.36,-1.0
1699643861345674,1699643861345660,545.362,-1.0
1699643861496908,1699643861496900,545.362,-1.0
1699643861648826,1699643861648803,545.362,-1.0
1699643861796549,1699643861796537,545.361,-1.0
1699643861945802,1699643861945785,545.356,-1.0
1699643862095555,1699643862095541,545.36,-1.0
1699643862244337,1699643862244312,545.359,-1.0
1699643862391187,1699643862391173,545.361,-1.0
1699643862544497,1699643862544464,545.358,-1.0
1699643862694847,1699643862694835,545.361,-1.0
1699643862839990,1699643862839963,545.356,-1.0
1699643862993498,1699643862993485,545.354,-1.0
1699643863142561,1699643863142500,545.354,-1.0
1699643863290340,1699643863290311,545.352,-1.0
1699643863441722,1699643863441629,545.353,-1.0
1699643863586867,1699643863586848,545.355,-1.0
1699643863739436,1699643863739422,545.35,-1.0
1699643863892214,1699643863892178,545.349,-1.0
1699643864036725,1699643864036712,545.344,-1.0
1699643864188731,1699643864188628,545.35,-1.0
1699643864336884,1699643864336830,545.34,-1.0
1699643864485420,1699643864485411,545.33,-1.0
1699643864638232,1699643864638080,545.366,-1.0
1699643864784321,1699643864784312,545.391,-1.0
1699643864934735,1699643864934715,545.399,-1.0
1699643865082508,1699643865082494,545.394,-1.0
1699643865232301,1699643865232289,545.394,-1.0
1699643865383961,1699643865383952,545.388,-1.0
1699643865532188,1699643865532175,545.387,-1.0
1699643865684228,1699643865684109,545.381,-1.0
1699643865829084,1699643865829075,545.381,-1.0
1699643865981125,1699643865981051,545.382,-1.0
1699643866126320,1699643866126309,545.376,-1.0
1699643866278436,1699643866278417,545.399,-1.0
1699643866430269,1699643866430257,545.438,-1.0
1699643866580813,1699643866580791,545.439,-1.0
1699643866727104,1699643866727087,545.439,-1.0
1699643866879293,1699643866879277,545.444,-1.0
1699643867029602,1699643867029564,545.439,-1.0
1699643867175899,1699643867175875,545.43,-1.0
1699643867326447,1699643867326417,545.423,-1.0
1699643867474559,1699643867474538,545.423,-1.0
1699643867625440,1699643867625414,545.425,-1.0
1699643867771852,1699643867771710,545.413,-1.0
1699643867928667,1699643867928647,545.352,-1.0
1699643868068656,1699643868068632,545.262,-1.0
1699643868222012,1699643868221999,545.252,-1.0
1699643868367650,1699643868367612,545.239,-1.0
1699643868521262,1699643868521246,545.239,-1.0
1699643868670236,1699643868670168,545.231,-1.0
1699643868816938,1699643868816921,545.239,-1.0
1699643868965016,1699643868964828,545.24,-1.0
1699643869115561,1699643869115515,545.242,-1.0
1699643869266125,1699643869266109,545.236,-1.0
1699643869412529,1699643869412516,545.24,-1.0
1699643869562877,1699643869562711,545.24,-1.0
1699643869711373,1699643869711351,545.24,-1.0
1699643869863108,1699643869863066,545.223,-1.0
1699643870008276,1699643870008232,545.221,-1.0
1699643870160701,1699643870160659,545.221,-1.0
1699643870312411,1699643870312391,545.218,-1.0
1699643870457263,1699643870457249,545.217,-1.0
1699643870609549,1699643870609534,545.217,-1.0
1699643870757644,1699643870757618,545.213,-1.0
1699643870906475,1699643870906462,545.205,-1.0
1699643871057940,1699643871057926,545.195,-1.0
1699643871204374,1699643871204347,545.188,-1.0
1699643871355148,1699643871355122,545.188,-1.0
1699643871508106,1699643871508092,545.183,-1.0
1699643871653643,1699643871653630,545.185,-1.0
1699643871805838,1699643871805826,545.188,-1.0
1699643871952746,1699643871952625,545.183,-1.0
1699643872102583,1699643872102571,545.177,-1.0
1699643872251325,1699643872251233,545.18,-1.0
1699643872403215,1699643872403196,545.181,-1.0
1699643872552278,1699643872552256,545.172,-1.0
1699643872700559,1699643872700547,545.172,-1.0
1699643872851020,1699643872850983,545.178,-1.0
1699643872995842,1699643872995814,545.178,-1.0
1699643873148851,1699643873148836,545.17,-1.0
1699643873298180,1699643873298167,545.165,-1.0
1699643873446393,1699643873446381,545.161,-1.0
1699643873597848,1699643873597821,545.145,-1.0
1699643873743588,1699643873743335,545.143,-1.0
1699643873895687,1699643873895673,545.15,-1.0
1699643874048003,1699643874047977,545.145,-1.0
1699643874194604,1699643874194579,545.141,-1.0
1699643874346435,1699643874346335,545.146,-1.0
1699643874495683,1699643874495672,545.148,-1.0
1699643874641762,1699643874641732,545.15,-1.0
1699643874793331,1699643874793237,545.148,-1.0
1699643874944573,1699643874944554,545.141,-1.0
1699643875091336,1699643875091271,545.139,-1.0
1699643875242188,1699643875242176,545.143,-1.0
1699643875387992,1699643875387983,545.142,-1.0
1699643875540494,1699643875540458,545.138,-1.0
1699643875687867,1699643875687855,545.124,-1.0
1699643875839733,1699643875839726,545.127,-1.0
1699643875991282,1699643875991241,545.13,-1.0
1699643876136127,1699643876136113,545.135,-1.0
1699643876286522,1699643876286503,545.126,-1.0
1699643876438926,1699643876438806,545.128,-1.0
1699643876587327,1699643876587312,545.127,-1.0
1699643876738586,1699643876738571,545.125,-1.0
1699643876888392,1699643876888300,545.126,-1.0
1699643877034489,1699643877034369,545.127,-1.0
1699643877184989,1699643877184963,545.127,-1.0
1699643877333261,1699643877333247,545.132,-1.0
1699643877485646,1699643877485628,545.128,-1.0
1699643877637050,1699643877637030,545.127,-1.0
1699643877785754,1699643877785737,545.123,-1.0
1699643877934125,1699643877934103,545.125,-1.0
1699643878079570,1699643878079478,545.123,-1.0
1699643878229956,1699643878229915,545.127,-1.0
1699643878379549,1699643878379535,545.126,-1.0
1699643878528699,1699643878528677,545.122,-1.0
1699643878680798,1699643878680774,545.125,-1.0
1699643878832768,1699643878832754,545.124,-1.0
1699643878982611,1699643878982588,545.123,-1.0
1699643879133274,1699643879133258,545.128,-1.0
1699643879280497,1699643879280484,545.125,-1.0
1699643879434301,1699643879434105,545.129,-1.0
1699643879578518,1699643879578502,545.176,-1.0
1699643879729928,1699643879729604,545.193,-1.0
1699643879877950,1699643879877928,545.197,-1.0
1699643880028656,1699643880028607,545.195,-1.0
1699643880173320,1699643880173174,545.192,-1.0
1699643880325534,1699643880325510,545.182,-1.0
1699643880477469,1699643880477432,545.185,-1.0
1699643880623574,1699643880623558,545.182,-1.0
1699643880775178,1699643880775145,545.183,-1.0
1699643880922033,1699643880922015,545.187,-1.0
1699643881072091,1699643881072079,545.196,-1.0
1699643881220172,1699643881220157,545.23,-1.0
1699643881370238,1699643881370227,545.266,-1.0
1699643881517767,1699643881517750,545.273,-1.0
1699643881668424,1699643881668410,545.28,-1.0
1699643881814748,1699643881814730,545.269,-1.0
1699643881969030,1699643881968776,545.268,-1.0
1699643882112394,1699643882112377,545.27,-1.0
1699643882264400,1699643882264386,545.277,-1.0
1699643882410042,1699643882410026,545.271,-1.0
1699643882562587,1699643882562570,545.271,-1.0
1699643882709608,1699643882709578,545.281,-1.0
1699643882860567,1699643882860538,545.187,-1.0
1699643883010906,1699643883010882,545.117,-1.0
1699643883157349,1699643883157335,545.111,-1.0
1699643883310127,1699643883310106,545.112,-1.0
1699643883456252,1699643883456236,545.114,-1.0
1699643883606586,1699643883606574,545.115,-1.0
1699643883758573,1699643883758512,545.13,-1.0
1699643883903737,1699643883903725,545.148,-1.0
1699643884054972,1699643884054951,545.153,-1.0
1699643884204033,1699643884204021,545.151,-1.0
1699643884355774,1699643884355744,545.155,-1.0
1699643884506463,1699643884506452,545.15,-1.0
1699643884652815,1699643884652791,545.15,-1.0
1699643884801645,1699643884801634,545.147,-1.0
1699643884952359,1699643884952346,545.15,-1.0
1699643885102103,1699643885102084,545.151,-1.0
1699643885247284,1699643885247264,545.154,-1.0
1699643885400087,1699643885400058,545.161,-1.0
1699643885551181,1699643885551167,545.164,-1.0
1699643885696805,1699643885696786,545.175,-1.0
1699643885848653,1699643885848639,545.171,-1.0
1699643886000706,1699643886000615,545.164,-1.0
1699643886146373,1699643886146359,545.166,-1.0
1699643886297186,1699643886297176,545.169,-1.0
1699643886447705,1699643886447685,545.167,-1.0
1699643886594139,1699643886594133,545.166,-1.0
1699643886747071,1699643886747059,545.167,-1.0
1699643886894805,1699643886894788,545.177,-1.0
1699643887044777,1699643887044763,545.176,-1.0
1699643887195624,1699643887195614,545.176,-1.0
1699643887342356,1699643887342325,545.179,-1.0
1699643887493384,1699643887493354,545.183,-1.0
1699643887640709,1699643887640697,545.181,-1.0
1699643887792604,1699643887792580,545.184,-1.0
1699643887937843,1699643887937827,545.184,-1.0
1699643888090533,1699643888090515,545.191,-1.0
1699643888243754,1699643888243744,545.193,-1.0
1699643888388217,1699643888388200,545.194,-1.0
1699643888540024,1699643888539939,545.195,-1.0
1699643888685564,1699643888685530,545.199,-1.0
1699643888837149,1699643888837137,545.197,-1.0
1699643888988994,1699643888988980,545.199,-1.0
1699643889134422,1699643889134386,545.2,-1.0
1699643889285089,1699643889285067,545.207,-1.0
1699643889438536,1699643889438521,545.208,-1.0
1699643889584848,1699643889584833,545.201,-1.0
1699643889737401,1699643889737253,545.201,-1.0
1699643889882196,1699643889882184,545.198,-1.0
1699643890033701,1699643890033672,545.194,-1.0
1699643890179623,1699643890179558,545.196,-1.0
1699643890331094,1699643890331087,545.191,-1.0
1699643890480692,1699643890480685,545.199,-1.0
1699643890627356,1699643890627343,545.189,-1.0
1699643890779489,1699643890779444,545.19,-1.0
1699643890928217,1699643890928193,545.193,-1.0
1699643891078805,1699643891078674,545.19,-1.0
1699643891225147,1699643891225106,545.185,-1.0
1699643891375611,1699643891375453,545.186,-1.0
1699643891527683,1699643891527667,545.189,-1.0
1699643891676182,1699643891676150,545.191,-1.0
1699643891824661,1699643891824648,545.187,-1.0
1699643891970305,1699643891970290,545.19,-1.0
1699643892125328,1699643892125308,545.193,-1.0
1699643892272999,1699643892272984,545.203,-1.0
1699643892422618,1699643892422525,545.203,-1.0
1699643892574464,1699643892574448,545.194,-1.0
1699643892723923,1699643892723909,545.209,-1.0
1699643892875390,1699643892875367,545.205,-1.0
1699643893022164,1699643893022044,545.199,-1.0
1699643893172487,1699643893172471,545.197,-1.0
1699643893324492,1699643893324472,545.202,-1.0
1699643893468869,1699643893468859,545.191,-1.0
1699643893626629,1699643893626618,545.185,-1.0
1699643893769167,1699643893769095,545.189,-1.0
1699643893920413,1699643893920395,545.182,-1.0
1699643894067628,1699643894067613,545.181,-1.0
1699643894218721,1699643894218551,545.18,-1.0
1699643894371221,1699643894371210,545.216,-1.0
1699643894514013,1699643894514003,545.244,-1.0
1699643894668363,1699643894668247,545.256,-1.0
1699643894812871,1699643894812804,545.254,-1.0
1699643894965562,1699643894965552,545.25,-1.0
1699643895110224,1699643895110206,545.25,-1.0
1699643895264415,1699643895264402,545.254,-1.0
1699643895413915,1699643895413905,545.258,-1.0
1699643895562213,1699643895562199,545.252,-1.0
1699643895712075,1699643895712066,545.257,-1.0
1699643895856971,1699643895856940,545.26,-1.0
1699643896009171,1699643896009154,545.302,-1.0
1699643896155386,1699643896155353,545.328,-1.0
1699643896306154,1699643896306142,545.338,-1.0
1699643896458417,1699643896458406,545.339,-1.0
1699643896605637,1699643896605624,545.345,-1.0
1699643896757028,1699643896756986,545.336,-1.0
1699643896901537,1699643896901524,545.332,-1.0
1699643897056016,1699643897056000,545.33,-1.0
1699643897206594,1699643897206577,545.328,-1.0
1699643897352784,1699643897352772,545.331,-1.0
1699643897505397,1699643897505351,545.332,-1.0
1699643897649537,1699643897649518,545.207,-1.0
1699643897801730,1699643897801723,545.17,-1.0
1699643897947621,1699643897947568,545.175,-1.0
1699643898098242,1699643898098235,545.173,-1.0
1699643898250513,1699643898250404,545.17,-1.0
1699643898397048,1699643898397026,545.173,-1.0
1699643898548389,1699643898548347,545.17,-1.0
1699643898698503,1699643898698491,545.168,-1.0
1699643898847221,1699643898847178,545.177,-1.0
1699643898997947,1699643898997930,545.168,-1.0
1699643899144316,1699643899144292,545.168,-1.0
1699643899294404,1699643899294267,545.171,-1.0
1699643899446723,1699643899446708,545.173,-1.0
1699643899593732,1699643899593717,545.17,-1.0
1699643899743296,1699643899743283,545.173,-1.0
1699643899891746,1699643899891635,545.168,-1.0
1699643900043748,1699643900043736,545.164,-1.0
1699643900197005,1699643900196993,545.168,-1.0
1699643900341011,1699643900340999,545.166,-1.0
1699643900492817,1699643900492805,545.158,-1.0
1699643900644419,1699643900644364,545.157,-1.0
1699643900788595,1699643900788555,545.161,-1.0
1699643900940923,1699643900940895,545.159,-1.0
1699643901087375,1699643901087364,545.157,-1.0
1699643901239672,1699643901239663,545.16,-1.0
1699643901391151,1699643901391137,545.157,-1.0
1699643901536972,1699643901536940,545.159,-1.0
1699643901688789,1699643901688754,545.153,-1.0
1699643901844451,1699643901844439,545.154,-1.0
1699643901988046,1699643901988009,545.159,-1.0
1699643902137273,1699643902137262,545.155,-1.0
1699643902283852,1699643902283827,545.152,-1.0
1699643902435080,1699643902435066,545.152,-1.0
1699643902586381,1699643902586363,545.153,-1.0
1699643902731903,1699643902731877,545.15,-1.0
1699643902884360,1699643902884348,545.146,-1.0
1699643903032937,1699643903032795,545.15,-1.0
1699643903181475,1699643903181462,545.146,-1.0
1699643903329694,1699643903329679,545.145,-1.0
1699643903479860,1699643903479845,545.143,-1.0
1699643903633132,1699643903633115,545.147,-1.0
1699643903779209,1699643903779014,545.142,-1.0
1699643903930825,1699643903930767,545.145,-1.0
1699643904074704,1699643904074688,545.15,-1.0
1699643904226997,1699643904226974,545.157,-1.0
1699643904378771,1699643904378756,545.145,-1.0
1699643904524587,1699643904524572,545.142,-1.0
1699643904678204,1699643904678150,545.147,-1.0
1699643904824759,1699643904824744,545.151,-1.0
1699643904976429,1699643904976346,545.15,-1.0
1699643905124977,1699643905124928,545.151,-1.0
1699643905272886,1699643905272874,545.159,-1.0
1699643905424567,1699643905424548,545.151,-1.0
1699643905570889,1699643905570872,545.147,-1.0
1699643905720848,1699643905720820,545.157,-1.0
1699643905871565,1699643905871551,545.146,-1.0
1699643906022866,1699643906022745,545.141,-1.0
1699643906170176,1699643906170156,545.146,-1.0
1699643906316979,1699643906316958,545.14,-1.0
1699643906468871,1699643906468858,545.138,-1.0
1699643906621531,1699643906621517,545.138,-1.0
1699643906766296,1699643906766279,545.144,-1.0
1699643906919594,1699643906919577,545.142,-1.0
1699643907065252,1699643907065161,545.141,-1.0
1699643907215848,1699643907215819,545.148,-1.0
1699643907365930,1699643907365896,545.148,-1.0
1699643907512522,1699643907512509,545.139,-1.0
